temperature,temp_mean,temp_max,temp_min,temp_std,temp_rise_rate,temp_peak_gradient,temp_trend,v_load,v_load_mean,v_load_max,v_load_min,v_load_std,max_dv_dt,v_load_overshoot,I_load,i_load_mean,i-load_rms,i_load_peak,i_load_std,max_di_dt,p_instantaneous,p_mean,p_peak,p_std,timestamp,Duty Cycle,Switching_frequency,DC_Supply_voltage,DC-Supply_current,Vce,Ic,HealthState,FaultType
31.084347865338394,30.428370241265373,31.423239251676357,29.390404498110097,0.35475456825655083,-0.030493633334352125,3059.3019657992277,-0.0002687524852699189,-15.22,-11.17978,8.04,-29.24,5.513517257758426,6015.000000000001,19.21978,0.17,0.4739399999999999,9.818176867422995,119.97,9.806731253399372,6100.0,2.5874,32.741782199999996,1548.8127,120.30529700479751,1775141277.8422518,0.6,25,15,3.1,5.12,0.145,warning,bond wire fatigue
31.253789276424516,30.687838714159646,31.660483607299938,29.72912473087905,0.3479951486985678,0.06438136586396286,3079.6322296777607,0.00035366924247486384,-14.2,-11.38226,7.77,-25.8,4.756323568934309,7037.5,19.15226,-6.06,0.31758000000000003,11.632416558909846,119.97,11.628080578650975,6355.0,86.05199999999999,32.7071942,2580.774,160.6368212878056,1775141316.461452,0.6,25,15,3.1,5.12,0.145,warning,bond wire fatigue
30.643840267494088,30.61506376903801,31.82995414184859,29.390404498110097,0.40040197906341835,-0.1626329357786799,3074.549073047038,-0.0013383045266118002,-27.79,-21.23112,10.19,-43.05,8.54061599333444,8045.0,31.421120000000002,-0.47,-0.13316,12.39104066654613,119.97,12.390325145628745,6908.5,13.0613,64.6321234,3475.5308999999997,284.5905913585929,1775141355.0848286,0.6,25,15,3.1,5.12,0.145,warning,bond wire fatigue
30.609957464608904,30.00664998399824,31.21990030911573,29.119452936108814,0.3676162882092711,4.381910001029609e-06,3023.733767800811,-0.0006362965836200363,-28.33,-25.681519999999995,-3.99,-43.53,6.1896519199063205,7010.0,21.691519999999997,0.44,0.8726600000000001,15.784932226652097,119.97,15.7607915386379,7419.000000000001,12.4652,84.7143764,3263.1839999999997,309.40430408681334,1775141393.6738102,0.6,25,15,3.1,5.12,0.145,warning,bond wire fatigue
30.474429676656467,30.44497197592624,31.32156823875236,29.390404498110097,0.3557274816406301,0.14568633111156667,3094.8800901796576,0.0006781485519588176,-19.52,-24.7528,-9.26,-37.84,5.9629518998563125,11309.999999999998,15.4928,-0.96,-0.92636,10.607676559925835,100.03,10.56715000132013,5574.000000000001,18.7392,65.983502,3699.1094,293.8826950730666,1775141432.2591066,0.6,25,15,3.1,5.12,0.145,warning,bond wire fatigue
31.287678586300267,30.828935791296914,31.863849276946794,29.830747471181652,0.3806952618047808,0.12537784147464845,3094.880090179659,0.00013704548592214578,-30.16,-22.03176,-3.19,-39.77,6.40043171218942,6727.500000000001,18.841759999999997,-1.33,0.7954200000000001,12.122741265901867,119.97,12.096617825805689,6661.5,40.1128,61.693068000000004,2857.6854,248.27525751093657,1775141470.889053,0.6,25,15,3.1,5.12,0.145,warning,bond wire fatigue
30.881029474905887,30.90083917113016,32.10112482031967,29.390404498110097,0.37150177625398456,0.23379558731658653,3118.6020076736468,7.270530746961481e-05,-24.19,-24.18368,-2.86,-43.8,5.78745125747077,8032.499999999999,21.32368,-1.33,-0.16336000000000017,11.26494120712576,119.97,11.263756651774752,6218.5,32.172700000000006,71.8374798,4381.313999999999,339.5439371769591,1775141509.4547412,0.6,25,15,3.1,5.12,0.145,warning,bond wire fatigue
